Time,Open,High,Low,Last,Change,Volume,"Open Int",IV,Delta,Gamma,Theta,Vega,Rho,Theo,Price,Strike
04/24/2020,12.2,14.5,11,14.3,2.86,171,3354,81.16%,0.98145677596911,0.0061658389181632,-0.16916728489978,0.0041182500188138,0.0029702027504186,14.60000025099,174.55,160
04/23/2020,13.9,15.05,11.44,11.44,-2.55,178,3369,78.39%,0.95550494874018,0.013351148719986,-0.32990963771518,0.0084282830819743,0.0031667171107586,11.549999999958,171.42,160
04/22/2020,12.03,13.99,11.23,13.99,4.99,134,3418,54.55%,0.97878258303488,0.0072651264736396,-0.088746244872873,0.0065374713438643,0.0059014655384715,13.574999999998,173.52,160
04/21/2020,13.07,13.07,7.75,9,-6.37,595,3365,57.44%,0.82700718989325,0.029285441034908,-0.37224265085456,0.038930796071699,0.0089135091900043,8.6500020576992,167.82,160
04/20/2020,17.81,18.24,14.66,15.37,-2.98,477,3466,50.82%,0.95704338306116,0.0098022657020262,-0.10588169856884,0.016728945197898,0.012321277839281,15.224999999992,175.06,160
04/17/2020,19.65,19.75,16.43,18.35,1.95,153,3454,41.42%,0.97420409798446,0.0058595998617863,-0.043529840415398,0.014829874689325,0.020218744900546,18.699999999992,178.6,160
04/16/2020,14.6,17.04,13.79,16.4,3.35,389,3424,52.97%,0.90816456195228,0.011871955956058,-0.14263934594361,0.043196709768156,0.024873596737862,17.650002416867,177.04,160
04/15/2020,11.88,14,10.78,13.05,-1.3,206,3433,44.15%,0.85714760734387,0.018937974390434,-0.1489480511986,0.060889554772054,0.027048741532302,12.775003719141,171.88,160
04/14/2020,10.35,14.38,9.9,14.35,6.5,484,3419,41.62%,0.89007760608536,0.015708421741892,-0.11203520159064,0.054022594385168,0.030783584237248,14.350004311783,173.7,160
04/13/2020,7.52,8.1,6.05,7.85,-0.050000000000001,728,3501,40.66%,0.69659760287031,0.029921113492896,-0.18520784108335,0.10039560011636,0.027909812905236,7.8500059187219,165.51,160
04/09/2020,9.6,10.15,7.76,7.9,-1.47,343,3339,39.45%,0.66818097997676,0.027488266329814,-0.15943064427522,0.12148514193186,0.036410186643465,8.1500068591404,165.14,160
04/08/2020,9.79,9.9,8.63,9.37,0.23,296,3411,45.53%,0.64738263088364,0.023598126054398,-0.18235810754719,0.12838408064345,0.037421566290163,9.0750076364654,165.13,160
04/07/2020,12.5,12.5,8.86,9.14,-0.11,6954,6998,49.35%,0.6007909509554,0.022178412242648,-0.19746828319074,0.13622274341186,0.03665652354496,8.7499999999999,163.49,160
