Time,Open,High,Low,Last,Change,Volume,"Open Int",IV,Delta,Gamma,Theta,Vega,Rho,Theo,Price,Strike
05/29/2020,12.65,14.65,11.11,14.05,2.8,102,203,88.56%,0.95094330513413,0.012043638053994,-0.43416351516482,0.0096729342053822,0.0033437883573129,13.425000167616,183.25,170
05/28/2020,11.25,14,10.49,11.25,0.45,134,303,117.10%,0.86206158124952,0.019816210403791,-1.2245505080166,0.020921152769035,0.0032761298858948,12.200001192405,181.4,170
05/27/2020,10.5,10.8,7.15,10.8,-0.75,212,299,38.56%,0.99108733879383,0.0046510516809259,-0.030903298395835,0.0032411232885542,0.005346912098266,11.82500018049,181.81,170
05/26/2020,16.46,16.46,11.38,11.55,-2.07,98,308,41.45%,0.96172753660559,0.012185599265683,-0.094110540264462,0.013682699745231,0.0097007661163199,11.675000590564,181.57,170
05/22/2020,13.25,13.93,13.03,13.62,-0.71,40,311,36.14%,0.93979814075063,0.013058475073928,-0.077910525662718,0.030344615953869,0.022812228994695,13.75000175282,183.51,170
05/21/2020,16.4,16.4,13.9,14.33,-1.67,94,245,32.21%,0.94720515736088,0.01231696229366,-0.058445020248987,0.029235407081619,0.025863056437222,13.625002549803,183.43,170
05/20/2020,14.83,16,14.45,16,0.35,65,223,37.07%,0.93855207041142,0.011231505716479,-0.072434415234252,0.035370358079035,0.029330883943857,15.950002137491,185.66,170
05/19/2020,15.1,16,14.78,15.65,0.050000000000001,51,456,26.55%,0.96227870415684,0.010193243384165,-0.032731158619015,0.024950957846852,0.030665561645549,13.75000138441,183.63,170
05/18/2020,15.66,16.09,14.8,15.6,2.6,158,425,25.85%,0.97110077389874,0.0082808228192654,-0.024483043653848,0.021149349684383,0.032199582111758,15.000001041419,184.91,170
05/15/2020,10.75,13,9.19,13,1.39,130,427,26.22%,0.93026742121165,0.014244898589898,-0.044528841967991,0.047996188472397,0.04502806394413,13.450002854332,183.16,170
05/14/2020,10,11.62,8.8,11.61,1.04,397,728,35.53%,0.80786066310279,0.021018908423436,-0.11799122323571,0.099974631308582,0.045718905698304,11.950009105586,180.53,170
05/13/2020,17.62,17.62,9.59,10.57,-6.73,233,680,35.53%,0.78415258032805,0.021902667403873,-0.12196914582152,0.11019125789866,0.047648061644405,11.45000733212,179.75,170
05/12/2020,17.62,17.62,14.69,14.76,-2.54,19,686,37.45%,0.80416269049418,0.018834933763585,-0.11891165579314,0.10831047983546,0.051488328711713,13.250006051357,181.6,170
05/11/2020,14.05,17.37,14.05,17.3,2.13,106,608,28.95%,0.93224548237353,0.010910188185164,-0.04326132203383,0.054260595585337,0.057893303865139,17.100003456114,186.74,170
05/08/2020,15.6,15.6,14.6,15.17,0.67,211,441,26.76%,0.90696338930311,0.014047995761675,-0.046559857827401,0.073682265845156,0.067487249566511,15.200004429547,184.68,170
05/07/2020,15,15.05,14.48,14.5,0.2,18,433,32.54%,0.84203657349621,0.016455646362198,-0.079978427747611,0.10871657939522,0.068908320235058,14.850009353432,183.6,170
05/06/2020,14.62,15.3,14.1,14.3,1.45,184,366,33.34%,0.81369377145341,0.017551849097777,-0.088606642408212,0.12280737917161,0.070247365258069,14.150005112611,182.54,170
05/05/2020,12.82,15,12.6,12.85,1.1,98,352,33.15%,0.77751565567312,0.019399291021142,-0.094968014462034,0.13808604976572,0.070517394886357,12.800005411404,180.76,170
05/04/2020,9.3,11.9,9.3,11.75,2.05,68,372,35.59%,0.7224264938963,0.020125854143901,-0.11127254947425,0.15684920372132,0.068949224996118,11.825008433662,178.84,170
05/01/2020,9.85,12,9.55,9.7,-1.68,44,370,40.42%,0.6154807887492,0.01954938937523,-0.13303217029748,0.18474395266311,0.065368944331586,10.199999999999,174.6,170
04/30/2020,13,13,10.55,11.38,-0.47,212,313,26.55%,0.7707709810081,0.022599654086162,-0.069710354215232,0.15304408813219,0.084853866028871,11.05000800121,179.21,170
04/29/2020,8.45,11.85,8.21,11.85,4.61,108,330,36.49%,0.6774659232057,0.01933320519305,-0.11070133589216,0.18245843471235,0.077417520127909,11.550009620806,177.43,170
04/28/2020,10.4,10.4,7.2,7.24,-2.91,99,286,37.49%,0.51735771934172,0.021484195776199,-0.11900917212034,0.19720284146598,0.060845224858497,7.3000124250985,169.81,170
04/27/2020,11.48,11.55,9.8,10.15,-0.55,70,305,38.49%,0.60365562897276,0.019430668671516,-0.11917279233914,0.19856890691043,0.073156452352742,9.9999999999988,174.05,170
04/24/2020,9.75,10.7,9.37,10.7,0.9,265,209,39.08%,0.60951863436166,0.018172824914922,-0.11554985907227,0.20740387537445,0.080440382888014,10.774983522573,174.55,170
04/23/2020,11.35,11.35,9.55,9.8,-1.31,30,201,41.32%,0.55099752598145,0.017790244985159,-0.12197298480615,0.21296525591114,0.074222244745354,9.5499999999633,171.42,170
04/22/2020,10.46,11.11,9.9,11.11,2.11,120,208,43.22%,0.58588828280672,0.016322445156431,-0.12543364796781,0.21521926453995,0.080872376745984,11.275015846059,173.52,170
04/21/2020,9.65,10.73,8.35,9,-3.22,255,167,44.82%,0.49288337962671,0.016438399373024,-0.12710240332202,0.21594218435822,0.068865553926045,8.6750157150526,167.82,170
04/20/2020,12.8,12.9,12.22,12.22,-1.28,22,159,41.54%,0.61148095358975,0.016126040183916,-0.11651905945898,0.21925432127236,0.0890768363071,12.075,175.06,170
04/17/2020,16.45,16.45,12.8,13.5,0.38,22,164,40.64%,0.66506068780615,0.014796590768092,-0.1065299638909,0.22062665662661,0.10448615313704,14.475015899372,178.6,170
