Time,Open,High,Low,Last,Change,Volume,"Open Int",IV,Delta,Gamma,Theta,Vega,Rho,Theo,Price,Strike
01/31/2020,17.25,17.4,15,15.4,-2.6,144,1793,83.70%,0.98526935028958,0.0050310586459197,-0.14586416846683,0.0032978287345115,0.0041160821695474,15.274999999997,170.23,155
01/30/2020,18.35,18.5,16.15,18,4.7,356,2029,118.55%,0.96259893145038,0.0076058579538786,-0.443089075155,0.0073784867327007,0.0040648711502402,17.950000360661,172.78,155
01/29/2020,12.65,13.7,11.1,13.3,2.3,311,1755,88.31%,0.89787844654387,0.016219560554002,-0.49449814202962,0.022166031375233,0.007522162533339,13.600001202448,168.04,155
01/28/2020,8.9,11,8.9,11,2.8,48,1756,56.72%,0.90281646725345,0.020193046174107,-0.24884746494536,0.02577905624494,0.01138397441271,10.875000807555,165.46,155
01/27/2020,7.55,9.05,7.55,8.2,-2.25,103,1658,52.44%,0.80280265168403,0.031182813952807,-0.31336570828877,0.047115946376087,0.013369806185236,8.1750027037642,162.15,155
01/24/2020,12.7,12.7,10.15,10.45,-1.7,343,1531,38.46%,0.88682582973808,0.021822306813862,-0.12553958940588,0.04385133588899,0.026041296937665,10.575002111637,165.04,155
01/23/2020,11.6,12.15,11.6,12.15,0.6,2,1647,38.56%,0.90496450650512,0.017753352505513,-0.10568438174485,0.041717474507748,0.030394675631074,12.200002759728,166.72,155
01/22/2020,13,13,11.55,11.55,-0.85,85,1623,36.52%,0.88465431882199,0.020463545661372,-0.10769892699041,0.050598607322089,0.033358495487497,11.300002642527,165.7,155
01/21/2020,12,13.3,12,12.4,-0.75,188,1726,36.26%,0.89039112749639,0.018759892137029,-0.098760598870484,0.051672579244891,0.037301408218419,12.10000284981,166.5,155
01/17/2020,12,13.15,11.25,13.15,1.3,73,1696,37.38%,0.85779320851675,0.018382047015026,-0.10309229619563,0.073591352384258,0.049954015695372,13.100005395702,167.1,155
01/16/2020,10,11.85,10,11.85,2.6,161,1701,29.89%,0.88251219300959,0.019560873903165,-0.071065484724168,0.066355620360579,0.055396054573605,11.850006472582,166.17,155
01/15/2020,9.3,9.8,9.25,9.25,-0.35,9,1705,27.39%,0.82524909192771,0.027509352403588,-0.079903745671128,0.087959270398864,0.055008945006265,9.1750059386569,163.18,155
01/14/2020,9.5,9.6,9,9.6,0.2,22,1744,27.54%,0.78727086584832,0.030133862535912,-0.086635124696683,0.10157595883622,0.055524905957648,8.4250046232178,162.13,155
01/13/2020,8.65,9.4,8.05,9.4,1.25,27,1685,27.75%,0.81215772495171,0.026768905916396,-0.079814837456264,0.097671141163717,0.060736007460647,9.4500048715486,163.28,155
01/10/2020,8.75,9.15,8.15,8.15,0.050000000000001,16,1719,25.36%,0.75866617835839,0.031762664286067,-0.077040416761809,0.12063013739632,0.065878560155439,7.9000065296688,161.34,155
01/09/2020,8.3,8.6,8,8.1,1.1,34,1711,24.50%,0.78433378962497,0.030010325984624,-0.069197271245517,0.11643957096409,0.071534761695553,8.4500085758957,162.09,155
01/08/2020,6.45,7.3,5.65,7,1.6,414,1534,24.53%,0.71539311228795,0.03441559534883,-0.076615365434902,0.13630208826567,0.067741169705906,7.0250075794061,160.09,155
01/07/2020,6.3,6.55,5.4,5.4,-0.75,149,1382,24.52%,0.62091360624152,0.038395657052067,-0.081905625516169,0.15370223993428,0.060768378418175,5.4249999999974,157.58,155
01/06/2020,5.35,6.3,5.35,6.15,-0.3,49,1330,24.06%,0.67495392221998,0.035933175174361,-0.075802944311221,0.14976146001753,0.069152686955649,6.3750145700729,159.03,155
01/03/2020,6.95,7,6.45,6.45,-0.85,54,1292,25.75%,0.64566266758187,0.0328822867558,-0.078642979709974,0.1634018140055,0.073501926417709,6.6000082899426,158.62,155
01/02/2020,6.55,7.3,6.4,7.3,1.7,114,1262,23.45%,0.72175191260771,0.031606601228854,-0.065393462374457,0.15188079548258,0.08600907042418,7.6750086232219,160.62,155
12/31/2019,5.1,5.65,5.1,5.6,-0.25,55,1247,22.19%,0.62396462615947,0.03720983522128,-0.065625059313759,0.17437010193343,0.078794539859784,5.6250120842118,157.7,155
12/30/2019,5.75,6.05,5.5,5.85,-0.8,59,1430,22.34%,0.61818981174275,0.036582963777658,-0.065328589450575,0.17786652536678,0.080456356343979,5.6500086346694,157.59,155
12/27/2019,6.6,6.85,6.3,6.65,0.45,22,1458,22.08%,0.66348475488437,0.033578991094773,-0.060274064787385,0.17957716885012,0.094732566987469,6.6750124191008,158.96,155
12/26/2019,5.35,6.3,5.35,6.2,0.6,20,1433,21.14%,0.65764682333265,0.034871709722736,-0.05741485714244,0.18299558829951,0.096631716668936,6.3750098254689,158.67,155
12/24/2019,5.8,5.95,5.6,5.6,0,0,1425,20.78%,0.61078713749951,0.036327459391808,-0.056541523163011,0.19465272388761,0.094245909359129,5.6000102116572,157.38,155
12/23/2019,5.8,5.95,5.6,5.6,-0.15,33,1416,20.78%,0.61115806887058,0.035854509785402,-0.055880577941335,0.19717947240015,0.096727886784494,5.6750166460415,157.41,155
12/20/2019,5.1,5.75,5,5.75,1.2,232,966,20.70%,0.60905725295167,0.034723396192229,-0.053851142805089,0.20493186049824,0.10361537395108,5.8250140579456,157.41,155
12/19/2019,4.25,4.75,4.1,4.55,0.2,100,783,19.44%,0.54977382877533,0.03808839788943,-0.050747677501686,0.21148109434481,0.095401413836614,4.6250162914819,155.71,155
12/18/2019,4.45,4.7,4.25,4.35,-0.050000000000001,29,761,20.97%,0.50100953696668,0.035499154592821,-0.053610574020898,0.21375712132006,0.088049309686616,4.2999999999724,154.37,155
12/17/2019,5.05,5.05,4.35,4.4,-0.4,90,702,20.43%,0.5123221863942,0.035928031759325,-0.05190393174538,0.21651487893924,0.092282178807355,4.4000175554397,154.69,155
12/16/2019,4.9,5,4.55,4.8,0.35,33,653,20.79%,0.54224988609184,0.034549900724655,-0.052425929206541,0.21895831126194,0.10001674251719,4.9750197616913,155.53,155
12/13/2019,3.95,4.6,3.9,4.45,1.2,407,242,20.45%,0.50823469044538,0.034441812735375,-0.049809678199151,0.22575430052346,0.099359244883303,4.5250114479359,154.53,155
"Downloaded from Barchart.com as of 11-20-2021 06:28pm CST"
