Time,Open,High,Low,Last,Change,Volume,"Open Int",IV,Delta,Gamma,Theta,Vega,Rho,Theo,Price,Strike
03/27/2020,8.3,9.82,5.5,8.37,2.76,194,2708,158.06%,-0.77912083877631,0.024138509863983,-1.8512542440368,0.023084044287017,-0.0034504693481515,11.800000156049,149.7,160
03/26/2020,9.94,9.94,5.15,5.61,-7.09,255,2763,53.91%,-0.84170438197061,0.055065096127253,-0.53003091335047,0.019662563873558,-0.0031798502719838,4.8800002459558,155.48,160
03/25/2020,11.5,14.6,7.35,12.7,0.45,234,2852,98.65%,-0.87106737799918,0.019603267942028,-0.56396188970353,0.022875017046658,-0.0063167009059293,13.750000081387,146.92,160
03/24/2020,17.1,17.22,12.25,12.25,-12.06,78,2858,93.83%,-0.80151865768589,0.022085989244907,-0.58578159485142,0.03747607875194,-0.0090418427982948,12.999999999998,148.34,160
03/23/2020,25,26.4,21.95,24.31,1.21,25,2849,92.93%,-0.94773727956185,0.0080719181828826,-0.17644073740719,0.015205027199697,-0.012643221102538,24.30000093751,135.98,160
03/20/2020,16.8,24,15.31,23.1,7.81,73,2849,84.36%,-0.89399713322906,0.011407396572565,-0.20955124775211,0.034818633451414,-0.022207904214002,23.425001221731,137.35,160
03/19/2020,19,19.65,13.05,15.29,-3.71,119,2849,68.87%,-0.8578144751568,0.015456167817797,-0.20426045989952,0.047513791083038,-0.024974978022182,18.300002422669,142.71,160
03/18/2020,19.25,25.07,17.15,19,1.75,43,2851,74.31%,-0.85576959670405,0.01386074771687,-0.20639825972187,0.050059497342779,-0.02811705668293,20.750003304647,140.4,160
03/17/2020,24.72,25.24,15.8,17.25,-5.81,151,2866,76.41%,-0.73525647905408,0.017674669488896,-0.30079771772584,0.079408391520098,-0.02795834308511,16.199999999999,146.57,160
03/16/2020,22,23.06,14.7,23.06,13.31,141,2884,117.22%,-0.73205167934723,0.011722864712841,-0.41814816927948,0.078980606392164,-0.031652900491151,25.974999999997,138.15,160
03/13/2020,13.25,19.95,7.5,9.75,-9.4,84,2913,31.89%,-0.72970536503874,0.034552763131532,-0.11088219996498,0.099523422017772,-0.03732052865952,7.8250096299871,153.67,160
03/12/2020,17.15,20.5,14.45,19.15,8,170,2930,0.00%,0,0,0,0,0,0,135.25,160
03/11/2020,8.95,12.7,8.95,11.15,4.15,418,2921,59.93%,-0.60207848908496,0.020031691186998,-0.23013305636921,0.12407367407916,-0.038916498734665,11.40001019905,153.63,160
03/10/2020,9.4,11.35,7,7,-6,424,2851,54.91%,-0.45595574815658,0.020803806128287,-0.22059201283319,0.13768409862263,-0.0330369047876,7.0999999999931,160.92,160
03/09/2020,13.1,14.1,10,13,3.5,207,2759,59.76%,-0.65048207931544,0.018539573635753,-0.2032140989863,0.12379864864682,-0.046309578558721,13.700012197096,150.62,160
03/06/2020,8,11,7.8,9.5,3.6,153,2759,54.30%,-0.44298318821523,0.018775999841073,-0.19608690429353,0.15300516818871,-0.040171884497909,7.5500111558463,161.57,160
03/05/2020,4.35,6,3.8,5.9,2.75,174,2773,52.27%,-0.35666771892139,0.017486468293633,-0.17938036882548,0.15220488748962,-0.03488892122119,5.5500079737919,166.27,160
03/04/2020,4.85,4.85,3.15,3.15,-2.5,132,2724,44.20%,-0.26169559985765,0.017209108950682,-0.13219237833136,0.13932098528351,-0.027224259394054,3.1750057851525,170.55,160
03/03/2020,2.7,6.3,2.7,5.65,1.85,457,2723,51.40%,-0.38867798129811,0.017694860285297,-0.17069860379137,0.16166839418286,-0.040887822924662,6.400002780831,164.51,160
03/02/2020,5.8,6.5,3.8,3.8,-5,75,2640,45.28%,-0.23714743393868,0.01509107872428,-0.12492287863992,0.13965194554245,-0.027311104563998,3.0250098310355,172.79,160
02/28/2020,10.3,10.5,7.65,8.8,0.35,314,2721,51.45%,-0.43443276908316,0.017065267230878,-0.15955184620577,0.1765543442723,-0.052834772800012,8.100012289132,162.01,160
02/27/2020,6.35,8.5,4.29,8.45,5.25,434,2597,43.87%,-0.50944871231765,0.020844656906913,-0.13151818738893,0.17777618125629,-0.061284440110569,8.70001463899,158.18,160
02/26/2020,3.25,3.5,2.5,3.2,-0.9,77,2551,38.30%,-0.2658540401047,0.017571536815828,-0.10047714029504,0.16003893165804,-0.035929654153356,3.2000133198553,170.17,160
