Constellation Brands Inc | Price History                                          17-Nov-2021 01:05,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
STZ,,,,,,,,,,,,,,,
Interval: Daily,,,,,,,,,,,,,,,
History Period: 16-Nov-2016 - 16-Nov-2021,,,,,,,,,,,,,,,
Currency Conversion: USD,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
STZ Statistics     Daily     16-Nov-2016 - 16-Nov-2021,,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down,,Price Change (Close-Close),,,Turnover,,
High,244.75,03-May-2021,Max,"17,157,524",09-Jan-2019,Advancing,"963,408,750",Up,646,Up,+17.21%,24-Mar-2020,Max,"2,648,211,215.10",09-Jan-2019
Low,104.28,23-Mar-2020,Min,"266,940",24-Dec-2020,Declining,"951,014,284",Down,611,Down,-15.24%,12-Mar-2020,Min,"57,352,415.39",24-Dec-2020
Avg,197.34,,Avg,"1,523,236",,Total,"1,917,753,503",Unch,1,Period,+50.73%,16-Nov-2016 - 16-Nov-2021,Avg,"294,556,277.46",
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
STZ History     Daily     16-Nov-2016 - 16-Nov-2021,,,,,,,,,,,,,,,
Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,Flow,,,,,,
25-Oct-2021,217.69,-1.71,-0.78%,218.82,217.51,219.99,"1,010,393","220,368,923.00","2,078,650,509.86",,,,,,
22-Oct-2021,219.40,+0.99,+0.45%,218.93,217.36,219.50,"559,137","122,402,563.00","2,299,019,432.86",,,,,,
21-Oct-2021,218.41,+0.26,+0.12%,218.09,216.65,218.68,"1,054,512","230,006,518.00","2,176,616,869.86",,,,,,
20-Oct-2021,218.15,+1.91,+0.88%,216.66,215.95,219.34,"673,970","146,658,864.00","1,946,610,351.86",,,,,,
19-Oct-2021,216.24,+0.64,+0.30%,215.79,213.46,216.71,"938,644","201,890,744.00","1,799,951,487.86",,,,,,
18-Oct-2021,215.60,-3.35,-1.53%,218.00,215.52,218.59,"1,034,703","224,136,446.00","1,598,060,743.86",,,,,,
15-Oct-2021,218.95,-1.42,-0.64%,221.05,218.73,221.33,"952,256","209,061,944.00","1,822,197,189.86",,,,,,
14-Oct-2021,220.37,+1.24,+0.57%,220.00,219.22,221.96,"874,207","192,976,711.00","2,031,259,133.86",,,,,,
13-Oct-2021,219.13,+0.29,+0.13%,221.99,218.00,222.39,"737,776","161,754,605.00","1,838,282,422.86",,,,,,
12-Oct-2021,218.84,-0.86,-0.39%,219.02,218.19,220.52,"1,022,792","224,158,099.00","1,676,527,817.86",,,,,,
11-Oct-2021,219.70,+0.04,+0.02%,220.68,219.30,222.34,"1,125,777","248,485,173.00","1,900,685,916.86",,,,,,
08-Oct-2021,219.66,+3.15,+1.45%,216.15,215.41,222.00,"1,667,099","365,720,153.00","1,652,200,743.86",,,,,,
07-Oct-2021,216.51,+4.89,+2.31%,213.49,212.55,218.53,"2,032,001","440,318,745.00","1,286,480,590.86",,,,,,
06-Oct-2021,211.62,-1.44,-0.68%,213.03,210.25,217.25,"2,231,272","474,293,668.00","846,161,845.86",,,,,,
05-Oct-2021,213.06,+0.04,+0.02%,212.95,210.59,213.93,"1,534,631","326,989,507.00","1,320,455,513.86",,,,,,
04-Oct-2021,213.02,-0.46,-0.22%,214.00,212.40,215.56,"1,196,629","255,617,808.00","993,466,006.86",,,,,,
01-Oct-2021,213.48,+2.79,+1.32%,211.59,210.94,216.14,"1,314,205","280,400,761.00","1,249,083,814.86",,,,,,
30-Sep-2021,210.69,-1.07,-0.51%,214.89,210.46,215.79,"1,181,815","250,864,418.00","968,683,053.86",,,,,,
29-Sep-2021,211.76,+1.80,+0.86%,211.27,210.50,213.11,"1,422,790","301,816,432.00","1,219,547,471.86",,,,,,
28-Sep-2021,209.96,-1.71,-0.81%,211.67,209.16,212.03,"865,865","181,980,122.00","917,731,039.86",,,,,,
27-Sep-2021,211.67,-0.95,-0.45%,212.42,211.30,214.05,"829,371","176,090,787.00","1,099,711,161.86",,,,,,
24-Sep-2021,212.62,-1.40,-0.65%,213.72,212.15,214.24,"623,224","132,617,628.00","1,275,801,948.86",,,,,,
23-Sep-2021,214.02,+2.72,+1.29%,212.70,212.70,214.60,"1,122,182","240,129,887.00","1,408,419,576.86",,,,,,
22-Sep-2021,211.30,+2.22,+1.06%,210.23,208.80,212.61,"1,373,086","290,036,694.00","1,168,289,689.86",,,,,,
21-Sep-2021,209.08,-1.05,-0.50%,211.29,208.62,213.02,"1,070,790","224,756,695.00","878,252,995.86",,,,,,
20-Sep-2021,210.13,-4.72,-2.20%,211.49,207.85,212.47,"1,347,360","282,928,051.00","1,103,009,690.86",,,,,,
17-Sep-2021,214.85,-0.60,-0.28%,214.14,214.03,215.44,"1,754,965","376,988,760.00","1,385,937,741.86",,,,,,
16-Sep-2021,215.45,-3.05,-1.40%,216.71,214.28,218.23,"1,701,546","366,976,347.00","1,762,926,501.86",,,,,,
15-Sep-2021,218.50,+2.91,+1.35%,215.22,214.80,219.07,"1,108,516","241,826,557.00","2,129,902,848.86",,,,,,
14-Sep-2021,215.59,+0.69,+0.32%,215.56,214.08,215.92,"827,018","178,035,240.00","1,888,076,291.86",,,,,,
13-Sep-2021,214.90,+0.99,+0.46%,215.43,213.60,216.08,"911,097","195,941,540.00","1,710,041,051.86",,,,,,
10-Sep-2021,213.91,-2.10,-0.97%,217.49,213.91,217.49,"661,367","142,003,618.00","1,514,099,511.86",,,,,,
09-Sep-2021,216.01,-0.96,-0.44%,215.05,214.13,216.44,"1,204,367","259,718,619.00","1,656,103,129.86",,,,,,
08-Sep-2021,216.97,+7.69,+3.67%,209.28,209.10,217.54,"1,583,004","341,058,477.00","1,915,821,748.86",,,,,,
07-Sep-2021,209.28,-2.55,-1.20%,210.91,207.35,211.20,"1,223,667","256,137,942.00","1,574,763,271.86",,,,,,
03-Sep-2021,211.83,-0.63,-0.30%,211.90,210.96,212.64,"699,649","148,188,873.00","1,830,901,213.86",,,,,,
02-Sep-2021,212.46,-2.45,-1.14%,215.38,211.79,215.83,"1,190,056","253,190,778.00","1,979,090,086.86",,,,,,
01-Sep-2021,214.91,+3.77,+1.79%,212.87,210.68,215.65,"1,154,943","247,231,516.00","2,232,280,864.86",,,,,,
31-Aug-2021,211.14,-0.65,-0.31%,211.30,210.57,212.24,"1,762,502","372,415,050.00","1,985,049,348.86",,,,,,
30-Aug-2021,211.79,-0.63,-0.30%,212.20,211.36,212.93,"754,791","160,215,174.00","2,357,464,398.86",,,,,,
27-Aug-2021,212.42,-1.93,-0.90%,213.65,212.26,214.30,"1,402,615","298,975,300.00","2,517,679,572.86",,,,,,
26-Aug-2021,214.35,-0.63,-0.29%,214.67,212.45,214.83,"712,361","152,273,906.00","2,816,654,872.86",,,,,,
25-Aug-2021,214.98,-1.85,-0.85%,216.69,212.70,216.69,"1,177,926","252,809,964.00","2,968,928,778.86",,,,,,
24-Aug-2021,216.83,+0.82,+0.38%,216.44,215.27,218.03,"1,334,859","289,864,565.00","3,221,738,742.86",,,,,,
23-Aug-2021,216.01,+2.18,+1.02%,214.82,214.01,217.06,"999,160","215,676,889.00","2,931,874,177.86",,,,,,
20-Aug-2021,213.83,-0.05,-0.02%,213.56,213.12,215.21,"960,927","205,821,236.00","2,716,197,288.86",,,,,,
19-Aug-2021,213.88,-0.55,-0.26%,212.34,211.73,215.28,"896,502","191,394,693.00","2,922,018,524.86",,,,,,
18-Aug-2021,214.43,+1.12,+0.53%,212.62,212.34,216.23,"1,150,998","246,987,502.00","3,113,413,217.86",,,,,,
17-Aug-2021,213.31,-0.74,-0.35%,213.45,212.93,215.00,"1,423,569","304,345,329.00","2,866,425,715.86",,,,,,
16-Aug-2021,214.05,+0.41,+0.19%,213.00,212.96,214.96,"1,021,554","218,729,772.00","3,170,771,044.86",,,,,,
13-Aug-2021,213.64,+1.70,+0.80%,213.02,212.00,214.69,"1,111,089","237,504,740.79","2,952,041,272.86",,,,,,
12-Aug-2021,211.94,-1.46,-0.68%,213.85,211.02,215.17,"1,579,353","335,449,658.43","2,714,536,532.07",,,,,,
11-Aug-2021,213.40,-4.66,-2.14%,217.47,212.75,218.27,"2,648,942","567,630,480.73","3,049,986,190.51",,,,,,
10-Aug-2021,218.06,+0.87,+0.40%,217.48,217.24,219.54,"1,292,031","282,069,903.69","3,617,616,671.24",,,,,,
09-Aug-2021,217.19,-1.61,-0.74%,218.18,217.01,219.89,"936,818","204,218,641.69","3,335,546,767.55",,,,,,
06-Aug-2021,218.80,-0.71,-0.32%,219.48,217.71,220.99,"1,392,826","304,922,781.29","3,539,765,409.24",,,,,,
05-Aug-2021,219.51,+0.12,+0.05%,220.61,218.83,222.02,"1,087,745","239,052,141.42","3,844,688,190.53",,,,,,
04-Aug-2021,219.39,-1.95,-0.88%,220.59,219.06,221.33,"1,167,756","256,426,922.87","3,605,636,049.11",,,,,,
03-Aug-2021,221.34,-1.45,-0.65%,222.80,220.32,223.58,"1,077,143","238,286,519.10","3,862,062,971.98",,,,,,
02-Aug-2021,222.79,-1.55,-0.69%,224.91,222.22,225.30,"765,393","170,698,354.07","4,100,349,491.08",,,,,,
30-Jul-2021,224.34,-0.23,-0.10%,224.32,223.23,225.96,"744,958","167,065,645.48","4,271,047,845.14",,,,,,
29-Jul-2021,224.57,-1.85,-0.82%,227.74,224.25,227.90,"938,332","211,268,811.36","4,438,113,490.63",,,,,,
28-Jul-2021,226.42,+0.06,+0.03%,225.60,225.60,227.18,"731,455","165,692,923.00","4,649,382,301.99",,,,,,
27-Jul-2021,226.36,+1.54,+0.68%,224.48,222.72,226.50,"1,176,163","264,716,072.79","4,483,689,378.99",,,,,,
26-Jul-2021,224.82,+0.24,+0.11%,224.31,222.80,225.74,"913,938","205,284,157.53","4,218,973,306.20",,,,,,
23-Jul-2021,224.58,+0.74,+0.33%,222.90,222.00,225.34,"842,971","188,659,725.18","4,013,689,148.67",,,,,,
22-Jul-2021,223.84,-2.01,-0.89%,226.00,222.51,226.00,"583,919","130,637,013.97","3,825,029,423.49",,,,,,
21-Jul-2021,225.85,+0.68,+0.30%,226.26,225.27,228.16,"636,938","143,972,830.26","3,955,666,437.46",,,,,,
20-Jul-2021,225.17,+3.15,+1.42%,222.55,222.26,226.77,"913,521","205,868,693.68","3,811,693,607.20",,,,,,
19-Jul-2021,222.02,-1.99,-0.89%,220.95,219.77,222.98,"1,087,933","241,104,065.82","3,605,824,913.52",,,,,,
16-Jul-2021,224.01,-0.95,-0.42%,226.60,223.57,226.61,"563,836","126,759,077.74","3,846,928,979.35",,,,,,
15-Jul-2021,224.96,-0.82,-0.36%,225.21,223.16,225.33,"631,768","141,877,815.12","3,973,688,057.08",,,,,,
14-Jul-2021,225.78,+0.33,+0.15%,225.92,224.56,226.76,"580,797","131,183,993.48","4,115,565,872.20",,,,,,
13-Jul-2021,225.45,-1.01,-0.45%,227.00,225.24,228.73,"844,823","191,457,395.65","3,984,381,878.72",,,,,,
12-Jul-2021,226.46,-1.23,-0.54%,226.34,225.39,226.93,"673,853","152,544,531.73","4,175,839,274.38",,,,,,
09-Jul-2021,227.69,+0.68,+0.30%,228.50,226.60,229.79,"827,325","188,249,371.18","4,328,383,806.11",,,,,,
08-Jul-2021,227.01,-0.07,-0.03%,225.00,224.33,228.59,"866,958","196,477,343.27","4,140,134,434.94",,,,,,
07-Jul-2021,227.08,-2.38,-1.04%,229.00,226.23,229.53,"1,079,265","245,275,175.37","4,336,611,778.21",,,,,,
06-Jul-2021,229.46,-1.96,-0.85%,230.12,227.13,230.40,"1,008,676","231,150,836.84","4,581,886,953.58",,,,,,
02-Jul-2021,231.42,-0.61,-0.26%,231.79,231.31,234.18,"930,623","216,186,959.97","4,813,037,790.42",,,,,,
01-Jul-2021,232.03,-1.86,-0.80%,234.02,231.82,236.83,"1,146,192","267,364,669.88","5,029,224,750.39",,,,,,
30-Jun-2021,233.89,+2.91,+1.26%,235.50,233.82,238.64,"2,162,197","509,527,865.59","5,296,589,420.26",,,,,,
29-Jun-2021,230.98,+1.59,+0.69%,230.60,230.31,233.00,"1,298,002","300,199,183.96","4,787,061,554.68",,,,,,
28-Jun-2021,229.39,+0.79,+0.35%,229.38,228.44,230.32,"951,536","218,139,961.84","4,486,862,370.71",,,,,,
25-Jun-2021,228.60,+2.60,+1.15%,225.94,225.77,228.95,"888,116","202,425,934.77","4,268,722,408.87",,,,,,
24-Jun-2021,226.00,+1.75,+0.78%,225.28,224.99,227.75,"1,012,913","229,164,281.59","4,066,296,474.10",,,,,,
23-Jun-2021,224.25,-0.45,-0.20%,223.59,222.00,225.31,"1,080,224","242,083,532.65","3,837,132,192.51",,,,,,
22-Jun-2021,224.70,-1.24,-0.55%,226.03,224.59,226.73,"905,169","204,004,726.76","4,079,215,725.16",,,,,,
21-Jun-2021,225.94,+4.69,+2.12%,221.95,220.97,226.41,"1,185,405","266,381,785.80","4,283,220,451.91",,,,,,
18-Jun-2021,221.25,-8.49,-3.70%,226.00,220.95,227.18,"1,973,181","440,805,183.11","4,016,838,666.12",,,,,,
17-Jun-2021,229.74,-4.23,-1.81%,233.51,229.49,233.51,"1,129,932","260,536,155.32","4,457,643,849.22",,,,,,
16-Jun-2021,233.97,-2.11,-0.89%,235.69,232.71,236.16,"703,009","164,719,092.27","4,718,180,004.54",,,,,,
15-Jun-2021,236.08,-0.29,-0.12%,237.44,235.50,237.79,"515,543","121,790,214.23","4,882,899,096.82",,,,,,
14-Jun-2021,236.37,-1.52,-0.64%,237.18,235.60,237.35,"715,715","169,162,914.24","5,004,689,311.04",,,,,,
11-Jun-2021,237.89,+0.72,+0.30%,237.99,236.57,238.20,"464,386","110,270,769.29","5,173,852,225.28",,,,,,
10-Jun-2021,237.17,+0.50,+0.21%,237.05,236.50,238.17,"541,236","128,541,352.45","5,063,581,455.99",,,,,,
09-Jun-2021,236.67,-1.70,-0.71%,237.66,236.65,238.54,"573,528","136,115,365.81","4,935,040,103.54",,,,,,
08-Jun-2021,238.37,-0.71,-0.30%,240.00,237.44,240.10,"727,985","173,518,311.85","5,071,155,469.35",,,,,,
07-Jun-2021,239.08,-0.17,-0.07%,238.37,236.89,239.11,"806,460","191,987,857.60","5,244,673,781.20",,,,,,
04-Jun-2021,239.25,+0.60,+0.25%,240.32,238.56,240.60,"430,264","102,935,168.08","5,436,661,638.80",,,,,,
03-Jun-2021,238.65,-0.66,-0.28%,237.26,236.26,239.15,"866,269","206,214,814.52","5,333,726,470.71",,,,,,
02-Jun-2021,239.31,+1.96,+0.83%,238.04,237.07,240.02,"718,931","171,810,739.50","5,539,941,285.23",,,,,,
01-Jun-2021,237.35,-2.37,-0.99%,242.40,236.79,242.47,"1,246,960","296,546,194.91","5,368,130,545.73",,,,,,
28-May-2021,239.72,+2.73,+1.15%,237.47,237.27,240.80,"805,382","192,987,785.60","5,664,676,740.64",,,,,,
27-May-2021,236.99,-0.20,-0.08%,238.24,236.95,240.00,"822,638","195,931,640.11","5,471,688,955.04",,,,,,
26-May-2021,237.19,-0.75,-0.32%,237.94,236.63,238.69,"1,076,706","255,744,180.06","5,667,620,595.14",,,,,,
25-May-2021,237.94,+1.46,+0.62%,240.00,237.78,240.04,"1,069,044","255,250,163.72","5,923,364,775.20",,,,,,
24-May-2021,236.48,-0.80,-0.34%,238.79,236.20,239.00,"814,554","193,333,222.66","5,668,114,611.48",,,,,,
21-May-2021,237.28,+1.18,+0.50%,237.01,236.55,238.93,"654,225","155,505,661.37","5,861,447,834.14",,,,,,
20-May-2021,236.10,+3.72,+1.60%,232.80,232.55,237.00,"1,058,008","248,481,419.22","5,705,942,172.77",,,,,,
19-May-2021,232.38,-1.73,-0.74%,232.26,230.53,233.15,"1,135,417","263,457,902.60","5,457,460,753.55",,,,,,
18-May-2021,234.11,-1.76,-0.75%,236.96,234.10,236.96,"996,181","234,351,930.14","5,720,918,656.15",,,,,,
17-May-2021,235.87,+1.43,+0.61%,234.55,234.35,237.88,"1,934,145","456,666,252.54","5,955,270,586.30",,,,,,
14-May-2021,234.44,+3.44,+1.49%,232.27,231.81,235.49,"2,563,884","600,457,397.85","5,498,604,333.75",,,,,,
13-May-2021,231.00,+1.25,+0.54%,229.24,228.68,232.90,"1,837,602","424,683,831.28","4,898,146,935.90",,,,,,
12-May-2021,229.75,-4.29,-1.83%,231.95,229.57,234.01,"1,648,965","381,915,296.77","4,473,463,104.62",,,,,,
11-May-2021,234.04,-5.15,-2.15%,237.24,233.39,238.19,"1,492,786","350,518,654.81","4,855,378,401.39",,,,,,
10-May-2021,239.19,-1.73,-0.72%,241.98,239.12,242.02,"963,011","231,388,500.83","5,205,897,056.20",,,,,,
07-May-2021,240.92,-0.70,-0.29%,240.62,239.87,242.50,"632,450","152,435,254.32","5,437,285,557.03",,,,,,
06-May-2021,241.62,+1.92,+0.80%,240.72,237.73,241.69,"735,673","176,860,548.96","5,589,720,811.35",,,,,,
05-May-2021,239.70,-0.30,-0.13%,240.41,239.45,242.36,"648,338","155,860,489.88","5,412,860,262.40",,,,,,
04-May-2021,240.00,-3.02,-1.24%,242.29,239.50,242.67,"860,860","207,154,250.48","5,568,720,752.28",,,,,,
03-May-2021,243.02,+2.70,+1.12%,240.25,240.00,244.75,"972,796","236,165,631.85","5,775,875,002.76",,,,,,
30-Apr-2021,240.32,-1.28,-0.53%,240.68,238.57,240.99,"851,239","204,339,000.28","5,539,709,370.91",,,,,,
29-Apr-2021,241.60,+3.70,+1.56%,238.51,237.55,242.47,"801,437","193,116,666.17","5,744,048,371.20",,,,,,
28-Apr-2021,237.90,-0.45,-0.19%,238.61,237.19,239.12,"691,629","164,610,849.15","5,550,931,705.02",,,,,,
27-Apr-2021,238.35,-0.16,-0.07%,239.51,237.58,239.63,"697,581","166,228,741.87","5,715,542,554.18",,,,,,
26-Apr-2021,238.51,-2.07,-0.86%,240.00,237.98,241.02,"650,227","155,244,233.32","5,881,771,296.05",,,,,,
23-Apr-2021,240.58,+2.25,+0.94%,241.63,239.59,242.91,"647,946","156,491,046.12","6,037,015,529.37",,,,,,
22-Apr-2021,238.33,-2.80,-1.16%,240.34,237.19,240.90,"819,853","195,656,032.80","5,880,524,483.24",,,,,,
21-Apr-2021,241.13,+2.82,+1.18%,238.72,238.72,243.44,"735,946","177,679,337.08","6,076,180,516.04",,,,,,
20-Apr-2021,238.31,+0.71,+0.30%,237.42,236.30,240.40,"947,936","226,003,893.36","5,898,501,178.96",,,,,,
19-Apr-2021,237.60,-1.26,-0.53%,239.53,236.57,240.02,"777,981","185,262,279.03","5,672,497,285.60",,,,,,
16-Apr-2021,238.86,+4.26,+1.82%,235.71,234.49,239.78,"1,289,782","306,920,675.40","5,857,759,564.63",,,,,,
15-Apr-2021,234.60,+5.78,+2.53%,230.00,229.01,234.95,"1,305,242","304,415,281.60","5,550,838,889.23",,,,,,
14-Apr-2021,228.82,+2.25,+0.99%,226.12,226.12,229.19,"911,943","208,285,157.50","5,246,423,607.63",,,,,,
13-Apr-2021,226.57,+0.26,+0.11%,225.55,224.91,228.71,"965,952","219,169,523.70","5,038,138,450.12",,,,,,
12-Apr-2021,226.31,+2.16,+0.96%,224.72,223.81,227.37,"1,167,540","263,876,640.60","4,818,968,926.43",,,,,,
09-Apr-2021,224.15,-0.06,-0.03%,224.72,218.62,225.32,"2,993,298","664,662,361.17","4,555,092,285.82",,,,,,
08-Apr-2021,224.21,-10.73,-4.57%,224.54,220.98,226.77,"4,390,513","983,395,838.13","5,219,754,646.99",,,,,,
07-Apr-2021,234.94,-1.36,-0.58%,236.23,233.69,236.41,"1,348,299","317,021,942.43","6,203,150,485.12",,,,,,
06-Apr-2021,236.30,+6.02,+2.61%,231.25,230.97,236.89,"1,166,746","274,658,136.89","6,520,172,427.55",,,,,,
05-Apr-2021,230.28,+0.66,+0.29%,231.42,229.93,233.00,"941,440","217,595,196.22","6,245,514,290.66",,,,,,
01-Apr-2021,229.62,+1.62,+0.71%,228.03,226.46,230.16,"1,201,227","274,447,100.64","6,027,919,094.44",,,,,,
31-Mar-2021,228.00,-5.95,-2.54%,231.95,227.76,232.99,"1,265,650","290,528,642.13","5,753,471,993.80",,,,,,
30-Mar-2021,233.95,-2.03,-0.86%,236.11,232.30,236.44,"785,383","183,924,024.10","6,044,000,635.93",,,,,,
29-Mar-2021,235.98,+0.67,+0.28%,233.68,232.69,236.94,"762,626","179,399,603.95","6,227,924,660.03",,,,,,
26-Mar-2021,235.31,+4.15,+1.80%,232.79,229.74,235.41,"840,530","195,745,871.32","6,048,525,056.08",,,,,,
25-Mar-2021,231.16,+1.48,+0.64%,229.40,225.69,231.85,"644,709","147,886,707.61","5,852,779,184.77",,,,,,
24-Mar-2021,229.68,+0.60,+0.26%,228.34,228.11,230.80,"773,464","177,772,002.52","5,704,892,477.15",,,,,,
23-Mar-2021,229.08,-1.64,-0.71%,229.58,227.80,230.95,"855,013","195,757,771.46","5,527,120,474.63",,,,,,
22-Mar-2021,230.72,-3.98,-1.70%,233.49,230.28,234.25,"729,035","168,944,831.04","5,722,878,246.09",,,,,,
19-Mar-2021,234.70,+3.63,+1.57%,232.33,231.28,236.54,"1,434,424","336,506,349.22","5,891,823,077.13",,,,,,
18-Mar-2021,231.07,-1.94,-0.83%,232.91,230.99,236.68,"1,026,706","240,043,442.90","5,555,316,727.91",,,,,,
17-Mar-2021,233.01,+2.38,+1.03%,232.49,230.25,234.82,"807,835","188,349,089.35","5,795,360,170.81",,,,,,
16-Mar-2021,230.63,+0.77,+0.33%,230.38,230.05,232.91,"661,427","152,754,821.70","5,607,011,081.46",,,,,,
15-Mar-2021,229.86,+0.47,+0.20%,229.91,228.15,231.29,"581,032","133,279,208.54","5,454,256,259.76",,,,,,
12-Mar-2021,229.39,+0.78,+0.34%,229.94,228.35,231.70,"698,026","160,711,846.72","5,320,977,051.22",,,,,,
11-Mar-2021,228.61,+1.55,+0.68%,227.07,226.28,229.77,"845,800","193,142,002.36","5,160,265,204.50",,,,,,
10-Mar-2021,227.06,-0.04,-0.02%,227.90,225.72,229.93,"1,007,605","229,030,307.33","4,967,123,202.14",,,,,,
09-Mar-2021,227.10,+6.47,+2.93%,222.37,221.78,229.45,"1,553,198","352,769,335.89","5,196,153,509.48",,,,,,
08-Mar-2021,220.63,+3.62,+1.67%,218.97,217.68,222.91,"1,042,022","230,449,912.36","4,843,384,173.59",,,,,,
05-Mar-2021,217.01,+5.86,+2.78%,212.94,208.72,217.74,"942,151","201,421,278.76","4,612,934,261.23",,,,,,
04-Mar-2021,211.15,-4.91,-2.27%,215.46,208.59,217.29,"1,285,581","273,057,792.02","4,411,512,982.47",,,,,,
03-Mar-2021,216.06,-2.09,-0.96%,217.37,216.03,219.03,"704,526","153,101,044.17","4,684,570,774.50",,,,,,
02-Mar-2021,218.15,+0.40,+0.18%,217.69,217.65,219.60,"967,917","211,436,739.96","4,837,671,818.67",,,,,,
01-Mar-2021,217.75,+3.61,+1.69%,217.04,216.76,219.97,"892,696","194,960,013.05","4,626,235,078.71",,,,,,
26-Feb-2021,214.14,-3.79,-1.74%,218.64,214.06,219.54,"1,365,641","294,576,100.37","4,431,275,065.66",,,,,,
25-Feb-2021,217.93,-6.00,-2.68%,222.74,217.39,224.25,"908,912","199,617,448.22","4,725,851,166.03",,,,,,
24-Feb-2021,223.93,+1.55,+0.70%,221.47,220.28,224.49,"646,990","144,507,286.78","4,925,468,614.25",,,,,,
23-Feb-2021,222.38,-0.11,-0.05%,222.76,220.20,224.46,"728,716","162,110,976.02","4,780,961,327.47",,,,,,
22-Feb-2021,222.49,-0.72,-0.32%,221.33,221.32,224.86,"749,920","167,274,990.37","4,943,072,303.49",,,,,,
19-Feb-2021,223.21,-2.97,-1.31%,225.91,223.00,228.17,"1,175,172","264,114,440.93","5,110,347,293.86",,,,,,
18-Feb-2021,226.18,-2.28,-1.00%,226.51,225.09,229.57,"971,786","220,186,224.05","5,374,461,734.79",,,,,,
17-Feb-2021,228.46,-3.54,-1.53%,230.94,225.55,230.94,"1,162,969","266,312,191.19","5,594,647,958.84",,,,,,
16-Feb-2021,232.00,-9.27,-3.84%,242.20,230.19,242.62,"1,982,578","461,610,499.83","5,860,960,150.03",,,,,,
12-Feb-2021,241.27,+4.88,+2.06%,236.51,235.46,242.12,"1,301,393","312,536,274.72","6,322,570,649.86",,,,,,
11-Feb-2021,236.39,-3.95,-1.64%,240.22,233.11,241.42,"1,570,228","370,396,926.82","6,010,034,375.14",,,,,,
10-Feb-2021,240.34,+6.54,+2.80%,238.02,236.21,241.49,"2,061,071","493,697,209.16","6,380,431,301.96",,,,,,
09-Feb-2021,233.80,+5.17,+2.26%,234.00,231.79,235.58,"1,396,785","326,754,442.40","5,886,734,092.80",,,,,,
08-Feb-2021,228.63,+0.70,+0.31%,226.55,223.69,228.66,"814,410","184,490,704.27","5,559,979,650.40",,,,,,
05-Feb-2021,227.93,+4.42,+1.98%,225.10,224.54,228.07,"1,002,496","227,573,638.15","5,375,488,946.13",,,,,,
04-Feb-2021,223.51,+7.21,+3.33%,217.01,216.14,223.63,"1,449,289","319,804,077.30","5,147,915,307.98",,,,,,
03-Feb-2021,216.30,-1.43,-0.66%,218.85,215.23,220.29,"1,347,464","292,438,470.17","4,828,111,230.68",,,,,,
02-Feb-2021,217.73,+2.67,+1.24%,217.97,216.14,219.78,"1,203,272","262,580,168.71","5,120,549,700.85",,,,,,
01-Feb-2021,215.06,+4.13,+1.96%,213.16,211.23,216.35,"1,260,406","269,810,216.33","4,857,969,532.14",,,,,,
29-Jan-2021,210.93,-5.92,-2.73%,215.83,210.79,216.53,"1,143,667","243,467,608.44","4,588,159,315.81",,,,,,
28-Jan-2021,216.85,+3.53,+1.65%,213.83,210.76,218.46,"1,398,272","301,891,839.02","4,831,626,924.25",,,,,,
27-Jan-2021,213.32,-6.53,-2.97%,216.44,211.90,217.87,"1,815,529","389,052,999.03","4,529,735,085.23",,,,,,
26-Jan-2021,219.85,-2.32,-1.04%,222.85,219.46,223.25,"986,180","218,231,657.74","4,918,788,084.27",,,,,,
25-Jan-2021,222.17,-4.74,-2.09%,225.53,220.10,227.00,"1,568,102","350,061,024.58","5,137,019,742.01",,,,,,
22-Jan-2021,226.91,-1.78,-0.78%,226.35,225.75,228.68,"757,324","172,123,645.12","5,487,080,766.59",,,,,,
21-Jan-2021,228.69,+1.18,+0.52%,226.98,225.84,228.90,"944,124","215,312,821.09","5,659,204,411.71",,,,,,
20-Jan-2021,227.51,+4.60,+2.06%,224.00,223.90,228.58,"1,124,812","254,921,279.57","5,443,891,590.62",,,,,,
19-Jan-2021,222.91,+2.92,+1.33%,221.26,219.17,224.47,"1,204,807","268,097,123.67","5,188,970,311.05",,,,,,
15-Jan-2021,219.99,-3.91,-1.75%,222.99,219.63,222.99,"1,068,879","235,992,829.94","4,920,873,187.38",,,,,,
14-Jan-2021,223.90,-0.67,-0.30%,224.50,222.65,226.54,"1,109,888","249,051,862.49","5,156,866,017.32",,,,,,
13-Jan-2021,224.57,-3.52,-1.54%,227.00,224.15,228.63,"1,542,178","347,398,565.89","5,405,917,879.81",,,,,,
12-Jan-2021,228.09,+1.21,+0.53%,227.00,226.01,231.00,"1,679,055","383,450,772.31","5,753,316,445.69",,,,,,
11-Jan-2021,226.88,-3.33,-1.45%,228.64,225.25,230.97,"1,099,784","250,207,250.42","5,369,865,673.38",,,,,,
08-Jan-2021,230.21,+1.34,+0.59%,230.14,225.26,232.47,"1,595,373","364,732,889.81","5,620,072,923.80",,,,,,
07-Jan-2021,228.87,+5.15,+2.30%,233.00,227.31,240.76,"2,537,130","590,074,285.27","5,255,340,033.99",,,,,,
